store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day_of_month,is_weekend,sales
999,7,0,0,0,0,0,2014,2,23,1,2398.240457042998
482,2,612,1,0,0,0,2014,9,23,0,5402.086592986456
1037,2,855,1,1,0,0,2013,9,10,0,7406.264486046434
877,2,0,0,0,a,1,2013,1,1,0,-2024.2968493849576
29,7,0,0,0,0,0,2014,1,19,1,867.9909453242481
861,5,407,1,1,0,0,2013,5,17,0,3107.6891052890087
605,1,656,1,1,0,0,2015,6,15,0,9101.519259429133
217,5,0,0,0,c,1,2014,12,26,0,-1028.9075157791913
633,6,653,1,0,0,0,2013,12,28,1,7682.780049501161
885,5,692,1,0,0,0,2015,1,23,0,4772.499383315747
652,5,752,1,1,0,0,2015,1,16,0,7667.924232576782
55,7,0,0,0,0,0,2013,10,27,1,-636.2748932987988
404,6,236,1,0,0,0,2013,6,1,1,1437.3448898771321
545,6,738,1,0,0,0,2014,8,9,1,7877.731467905726
678,7,0,0,0,0,0,2014,5,18,1,-280.88515330856444
418,1,0,0,0,a,0,2015,5,25,0,135.59427402908204
389,7,0,0,0,0,0,2014,10,5,1,-608.6624665409863
1002,4,584,1,0,0,0,2014,3,13,0,4215.0146385746475
629,6,690,1,0,0,0,2013,7,27,1,7277.424765173206
167,5,1020,1,1,0,0,2015,6,19,0,9664.576448658827
262,6,3394,1,0,0,0,2014,6,28,1,20483.43136724952
131,6,468,1,0,0,0,2014,5,17,1,4260.759011369923
480,4,601,1,0,0,1,2015,4,9,0,4390.875395063651
143,7,0,0,0,0,0,2015,7,5,1,779.0232939570606
359,3,538,1,1,0,0,2014,5,21,0,6451.431452171826
722,2,1727,1,1,0,0,2014,5,6,0,12146.221888371787
408,6,511,1,0,0,0,2013,4,27,1,4763.318070666594
359,6,594,1,0,0,0,2015,3,14,1,6373.007673785936
449,7,0,0,0,0,0,2013,2,17,1,-1918.6705689579785
98,4,340,1,0,0,0,2013,10,17,0,3198.7376587175213
1104,5,411,1,0,0,1,2015,5,29,0,4719.264068400554
352,6,618,1,0,0,0,2015,6,27,1,6385.065294509688
427,5,889,1,1,0,0,2014,6,6,0,8975.115143321762
8,5,560,1,0,0,1,2013,12,27,0,4327.4633518445935
90,6,961,1,0,0,0,2013,7,20,1,7531.222860346226
682,4,2088,1,0,0,0,2014,12,11,0,13074.032866730653
932,6,855,1,0,0,0,2013,12,21,1,8207.657893391253
1011,3,869,1,1,0,0,2015,5,20,0,7948.107205750283
741,3,822,1,0,0,0,2014,12,10,0,6436.650170200018
189,6,780,1,0,0,0,2014,3,8,1,7878.09291532493
821,1,1261,1,1,0,0,2013,3,4,0,11099.45759676591
357,4,1053,1,1,0,0,2013,3,21,0,8466.23759609694
961,3,655,1,1,0,0,2014,10,22,0,6826.024390366506
24,5,790,1,0,0,0,2015,3,27,0,8141.682836637341
903,4,793,1,0,0,0,2014,4,10,0,10000.041120433092
84,1,1275,1,0,0,0,2013,10,14,0,11696.499772323357
848,5,657,1,0,0,0,2015,6,12,0,5435.138671082971
682,1,2278,1,1,0,0,2015,7,13,0,16221.969557680639
1099,7,645,1,0,0,0,2013,4,21,1,4783.4357011606735
1074,7,0,0,0,0,0,2015,1,11,1,-162.57398082321288
833,7,0,0,0,0,0,2014,9,7,1,581.0642943232715
399,1,683,1,1,0,0,2015,4,27,0,7685.517124160409
465,3,465,1,0,0,0,2015,3,11,0,5608.48251103033
50,7,0,0,0,0,0,2013,5,19,1,445.1389555781543
125,2,1906,1,1,0,0,2014,9,30,0,15327.405181821345
632,5,0,0,1,b,0,2013,3,29,0,-969.2013101727307
981,4,673,1,0,0,0,2014,2,13,0,5752.991567543111
113,2,702,1,1,0,1,2013,3,26,0,7660.893226759903
693,5,472,1,1,0,0,2013,12,6,0,6577.017312364585
796,6,405,1,0,0,0,2014,2,22,1,4537.90483082504
425,5,385,1,0,0,0,2013,9,6,0,2250.861030291046
78,2,686,1,1,0,0,2014,12,16,0,6309.839765269792
648,2,615,1,1,0,0,2014,9,16,0,7162.33817085435
355,5,955,1,0,0,0,2014,1,17,0,7331.912380125055
554,2,521,1,1,0,0,2013,8,13,0,4927.42981435772
696,6,807,1,0,0,0,2015,3,7,1,6391.327758355586
20,1,1052,1,1,0,0,2014,4,28,0,10388.532068962944
121,2,609,1,1,0,0,2014,6,17,0,6046.674891079966
194,7,0,0,0,0,0,2013,7,7,1,481.9721007197559
172,4,755,1,0,0,0,2015,3,12,0,5554.628926438218
107,1,997,1,1,0,0,2013,5,27,0,8686.44091086147
271,2,904,1,0,0,0,2014,9,9,0,8329.16648777355
344,5,1080,1,0,0,0,2014,2,28,0,7518.282600233395
188,7,0,0,0,0,0,2014,12,14,1,745.4564909785449
810,6,470,1,0,0,0,2015,3,7,1,5432.122955729109
626,3,690,1,0,0,0,2013,10,16,0,7288.435708228359
1091,4,619,1,1,0,0,2014,3,20,0,7706.6483035227775
522,4,891,1,1,0,0,2015,4,30,0,10508.376128440845
691,1,747,1,1,0,0,2013,1,21,0,9762.577057383238
80,6,662,1,0,0,0,2014,11,22,1,7894.471818404732
586,4,1807,1,0,0,0,2013,6,27,0,10776.010888947065
774,7,0,0,0,0,0,2014,11,30,1,-830.9619965702832
3,1,491,1,0,0,1,2013,10,28,0,4693.861469352762
490,3,1039,1,1,0,0,2013,6,5,0,8593.853970606908
190,4,764,1,1,0,0,2014,6,5,0,8290.755890066192
858,1,431,1,1,0,0,2015,2,2,0,5779.716242086574
1081,4,0,0,0,0,0,2013,3,14,0,-3000.888218298608
76,2,961,1,1,0,0,2015,3,3,0,9776.500893841176
221,5,614,1,1,0,0,2015,3,20,0,6837.520338617894
135,1,0,0,0,b,1,2014,4,21,0,333.3090723603427
661,5,576,1,1,0,0,2014,1,24,0,7117.309320163942
324,7,0,0,0,0,0,2014,4,13,1,-905.3934235722363
819,3,557,1,1,0,0,2014,5,7,0,6487.985580675075
611,5,480,1,1,0,0,2015,7,17,0,6195.587188309537
98,6,533,1,0,0,0,2013,11,30,1,5575.401215155939
904,2,422,1,0,0,0,2013,7,9,0,4373.410219460533
816,6,527,1,0,0,0,2013,7,20,1,3328.299151477257
596,4,0,0,1,a,0,2014,5,1,0,-1268.1902998835385
380,1,1161,1,0,0,0,2013,3,11,0,12005.937567490822
198,5,367,1,1,0,0,2015,5,22,0,3939.1185460368024
268,3,582,1,0,0,0,2013,11,13,0,4195.688728386128
853,2,984,1,0,0,0,2013,5,7,0,8232.623960111834
537,7,0,0,0,0,0,2013,8,25,1,-204.01337291305663
769,1,2409,1,0,0,0,2013,2,25,0,5569.976461603455
369,7,0,0,0,0,0,2013,1,20,1,847.4627470820606
170,4,453,1,0,0,1,2014,10,16,0,3729.9119535490436
647,2,710,1,1,0,1,2014,8,19,0,6904.034314686634
925,2,1456,1,0,0,1,2014,4,22,0,9097.29035006334
997,4,442,1,1,0,0,2013,8,29,0,5580.9932409691155
857,3,800,1,0,0,0,2014,9,24,0,6057.267301678894
727,4,431,1,0,0,0,2014,2,27,0,3509.3589191552846
460,1,460,1,1,0,0,2015,4,13,0,5878.73676679709
1096,1,893,1,0,0,1,2013,12,30,0,7738.231100299766
735,7,0,0,0,0,0,2015,3,1,1,293.56467579299806
489,7,0,0,0,0,0,2013,1,27,1,731.189660534209
642,6,447,1,0,0,0,2015,3,21,1,3436.5558055496986
698,6,2037,1,0,0,0,2015,2,14,1,16243.533427916998
212,4,405,1,0,0,0,2015,6,11,0,3627.03062452049
1032,6,453,1,0,0,0,2013,8,10,1,4525.939100842134
394,1,828,1,1,0,1,2014,9,1,0,10559.757670955838
485,6,499,1,0,0,0,2015,6,20,1,5470.921582094099
414,2,476,1,0,0,1,2013,4,2,0,5422.422128288288
415,1,369,1,0,0,0,2013,1,14,0,4260.310542111373
704,1,1073,1,0,0,0,2013,10,14,0,10029.793414811595
780,5,851,1,1,0,0,2015,5,8,0,7780.549885795116
538,6,340,1,0,0,0,2013,7,6,1,1726.0726197742306
1000,6,678,1,0,0,0,2013,11,2,1,7085.446791133026
790,7,0,0,0,0,0,2014,12,14,1,1049.021203502959
616,7,0,0,0,0,0,2015,1,25,1,724.2118010371387
477,4,448,1,1,0,0,2015,7,30,0,6505.781076634126
317,2,461,1,0,0,1,2013,8,20,0,3908.8096125782126
55,6,352,1,0,0,0,2014,9,6,1,2739.7999570752095
143,4,635,1,1,0,0,2014,2,20,0,6932.863678048566
515,2,591,1,0,0,0,2015,2,24,0,6962.86184516188
881,7,0,0,0,0,0,2013,6,23,1,-1509.513708606416
663,7,0,0,0,0,0,2015,2,15,1,-1104.9586396366894
743,3,457,1,1,0,0,2014,11,26,0,4882.4260476828085
1005,6,704,1,0,0,0,2015,7,4,1,4632.0406290398
146,7,0,0,0,0,0,2014,2,23,1,878.6865172236621
11,1,1061,1,0,0,0,2013,1,28,0,7436.754441099412
979,1,891,1,1,0,0,2013,9,9,0,9234.039307600007
533,3,786,1,1,0,1,2014,8,20,0,9046.590145783277
282,6,487,1,0,0,0,2013,12,21,1,3182.7879271575985
132,2,475,1,0,0,0,2013,11,26,0,4710.036039200771
557,1,882,1,1,0,1,2014,4,14,0,7443.129742391794
751,5,713,1,1,0,0,2013,5,3,0,5891.003428863267
1022,3,962,1,1,0,0,2014,11,5,0,9095.118418325797
1080,7,0,0,0,0,0,2015,4,26,1,2130.6306395381152
588,3,453,1,0,0,1,2015,7,22,0,3997.6670155331058
962,4,701,1,0,0,0,2014,9,25,0,4649.552107167842
587,1,869,1,1,0,0,2013,10,7,0,11531.360445620354
91,6,736,1,0,0,0,2014,1,11,1,6356.641556855344
1034,3,675,1,1,0,0,2015,1,7,0,6592.788019734021
487,2,693,1,1,0,0,2014,7,1,0,7623.811069579995
784,6,635,1,0,0,0,2015,1,31,1,6021.4801004633455
447,1,744,1,1,0,0,2015,5,18,0,7559.634990073315
173,6,766,1,0,0,0,2014,8,16,1,6241.288749592194
506,2,745,1,0,0,0,2014,1,28,0,6203.257394415932
336,7,0,0,0,0,0,2015,3,8,1,-2162.212683215791
778,2,647,1,0,0,0,2015,7,7,0,4582.30843441737
656,6,385,1,0,0,0,2015,6,6,1,3356.2371251091613
675,5,496,1,0,0,0,2013,6,28,0,4007.154050085751
439,6,843,1,0,0,0,2014,12,6,1,7024.354051411733
599,3,889,1,1,0,1,2014,7,30,0,10247.1148281324
31,4,592,1,0,0,1,2014,1,2,0,5090.0251512198665
725,4,636,1,1,0,0,2013,3,21,0,6216.39860444785
209,2,941,1,0,0,0,2013,8,6,0,8008.888416839791
16,2,1057,1,1,0,0,2014,7,15,0,9958.45374783232
190,1,782,1,1,0,0,2015,3,2,0,9099.334653197942
163,6,1239,1,0,0,0,2013,3,30,1,9970.460831167056
653,4,395,1,1,0,0,2015,1,8,0,5189.451255873437
217,6,619,1,0,0,0,2013,11,9,1,4484.978045358372
518,5,544,1,1,0,1,2014,3,7,0,6597.834458567343
84,6,1270,1,0,0,0,2015,6,6,1,11763.977344923853
93,6,342,1,0,0,0,2013,8,31,1,3357.0522114082646
634,7,0,0,0,0,0,2014,12,28,1,656.3420500605762
135,1,582,1,0,0,1,2014,12,29,0,6363.969989472592
180,6,906,1,0,0,0,2014,2,8,1,7521.715041877609
139,3,537,1,1,0,0,2013,11,6,0,6874.754037605362
878,6,732,1,0,0,0,2014,11,1,1,7917.040286249341
559,3,746,1,1,0,0,2014,1,22,0,6400.907147169815
836,6,540,1,0,0,0,2013,12,21,1,4449.942652688949
1104,2,438,1,1,0,1,2013,8,27,0,5971.622926467457
645,5,1214,1,0,0,0,2013,6,14,0,9162.331504438462
270,5,1062,1,0,0,0,2013,8,9,0,7646.250773537376
4,6,1557,1,0,0,0,2013,3,2,1,11356.633274445936
850,4,804,1,1,0,0,2014,12,18,0,8006.63364555111
1041,2,615,1,0,0,0,2013,3,12,0,5044.562724081775
840,2,1040,1,1,0,1,2015,3,31,0,8360.553694222826
661,3,466,1,0,0,1,2014,8,27,0,5344.840472624161
1052,6,551,1,0,0,0,2013,6,22,1,5209.214453802402
556,6,649,1,0,0,0,2014,2,15,1,5428.943097763906
524,2,881,1,0,0,0,2014,2,11,0,7601.336090479506
1061,6,612,1,0,0,0,2014,5,17,1,7329.296723201147
375,5,787,1,1,0,0,2015,6,19,0,9598.06960286069
559,5,725,1,0,0,0,2013,4,19,0,5055.841036121324
777,5,396,1,1,0,0,2014,4,4,0,4726.0535975313915
530,1,609,1,1,0,0,2015,3,16,0,4623.913032259051
170,4,594,1,1,0,0,2014,11,13,0,5987.441753671419
1091,1,1209,1,0,0,1,2014,12,22,0,12348.22885746412
931,3,397,1,0,0,1,2013,10,16,0,2723.0240121319766
808,1,677,1,1,0,1,2014,2,17,0,8608.10585371028
646,5,919,1,0,0,0,2013,10,4,0,6360.923793364575
1001,3,652,1,1,0,1,2015,2,4,0,6345.750893469144
735,4,563,1,1,0,0,2014,2,20,0,5945.702826868986
696,4,1041,1,1,0,0,2014,2,6,0,8660.955146149698
90,6,1218,1,0,0,0,2014,12,13,1,9829.33417833869
656,5,485,1,1,0,0,2013,5,31,0,4656.297876306639
676,1,1120,1,0,0,0,2013,1,28,0,3097.8583351089824
672,3,1379,1,1,0,0,2014,7,16,0,9732.326911582993
382,5,794,1,1,0,0,2014,7,18,0,9398.80825812628
1037,3,829,1,1,0,1,2014,8,6,0,7293.875149392205
744,1,977,1,1,0,0,2014,6,30,0,9692.379740679426
1049,4,694,1,1,0,0,2014,5,8,0,5272.231032642732
489,6,301,1,0,0,0,2014,7,26,1,3840.7214935583847
722,6,1372,1,0,0,1,2013,10,12,1,8778.527440676597
597,5,748,1,1,0,1,2013,3,22,0,5918.962767382176
296,6,486,1,0,0,0,2013,3,2,1,4238.450457979559
623,4,850,1,1,0,0,2013,1,10,0,7460.746643999672
579,3,756,1,0,0,1,2014,7,23,0,6563.417812451645
512,7,1468,1,0,0,0,2015,5,10,1,7152.851047800572
355,5,1077,1,0,0,0,2015,3,13,0,8493.603716375701
620,6,717,1,0,0,0,2013,4,27,1,7314.892205382761
403,2,710,1,0,0,0,2013,2,12,0,6381.859554225781
276,6,337,1,0,0,0,2014,11,1,1,2498.1960860266113
519,1,453,1,0,0,0,2013,2,25,0,4016.1916872068805
1015,7,0,0,0,0,0,2013,8,25,1,968.7564177363574
663,4,394,1,0,0,0,2013,1,31,0,1775.923908765441
475,2,807,1,0,0,0,2013,2,26,0,4693.6841699318575
398,3,517,1,0,0,0,2015,1,21,0,4092.2949293406496
1005,3,787,1,0,0,0,2013,2,13,0,4455.223820103886
98,5,438,1,0,0,0,2014,4,11,0,4175.078416698971
1055,4,935,1,1,0,0,2015,6,18,0,8137.597696479963
722,3,1654,1,1,0,0,2015,5,20,0,11650.365878651643
1009,2,464,1,0,0,0,2013,1,15,0,3998.341593575521
533,2,900,1,1,0,0,2013,10,22,0,9899.276730812062
776,7,0,0,0,0,0,2014,1,5,1,-453.2546448857129
796,4,612,1,0,0,0,2013,3,14,0,5690.765276863447
1081,6,0,0,0,0,0,2013,1,5,1,-2526.68641521042
391,4,705,1,1,0,0,2014,1,23,0,6258.260294336984
733,1,3540,1,0,0,0,2014,9,22,0,15758.487004645542
878,3,885,1,1,0,1,2014,9,3,0,9869.19470000226
607,7,0,0,0,0,0,2013,3,24,1,-265.6939759404004
807,4,838,1,0,0,0,2014,3,27,0,7703.993380349961
244,5,530,1,0,0,0,2015,1,23,0,4549.161655239079
874,6,549,1,0,0,0,2015,6,6,1,4936.145054037582
90,2,956,1,0,0,0,2015,3,10,0,7298.263457046631
885,4,690,1,1,0,0,2014,4,3,0,5661.953386131534
461,2,344,1,0,0,0,2014,7,22,0,3093.2774961836258
700,6,284,1,0,0,0,2014,3,29,1,2060.66815035036
902,7,0,0,0,0,0,2013,8,25,1,-920.3585724980176
182,5,387,1,0,0,0,2013,9,20,0,4122.114370277714
815,6,641,1,0,0,0,2015,3,14,1,6684.7284565648815
125,5,1217,1,0,0,1,2014,7,25,0,8860.38182798777
882,2,883,1,1,0,0,2013,7,16,0,7626.6869390221345
799,2,810,1,1,0,0,2013,4,23,0,9357.531276041347
734,6,298,1,0,0,0,2013,8,10,1,3158.0056567875536
468,3,633,1,0,0,0,2013,2,13,0,4838.225953385644
61,4,616,1,1,0,0,2014,6,5,0,5558.400635680164
591,5,553,1,0,0,0,2014,3,14,0,5314.011022375373
202,2,339,1,0,0,1,2013,12,31,0,3962.105237620352
840,6,1204,1,0,0,0,2013,12,14,1,8709.421298574156
158,4,497,1,1,0,0,2014,5,22,0,7819.91394706664
1047,3,520,1,1,0,0,2014,11,26,0,5518.4076444814
366,4,593,1,1,0,0,2013,1,10,0,6200.402379149145
923,6,539,1,0,0,0,2014,10,11,1,4450.534278760247
180,3,908,1,1,0,1,2014,8,20,0,8472.55667179972
468,7,0,0,0,0,0,2013,3,17,1,-486.6788239628613
294,5,735,1,0,0,0,2015,7,24,0,5252.374626406777
464,3,1672,1,1,0,1,2015,4,1,0,14190.028381533424
912,5,635,1,1,0,1,2013,8,2,0,5372.534946154073
843,4,983,1,1,0,1,2014,8,7,0,8971.192554105022
182,6,552,1,0,0,0,2014,10,4,1,6205.36384289065
376,4,1095,1,0,0,0,2013,2,28,0,8655.524298703082
906,3,1303,1,1,0,0,2014,5,21,0,11648.152599961417
1097,4,2456,1,1,0,0,2015,1,8,0,10316.13529661558
535,2,1024,1,1,0,1,2015,7,28,0,9883.243516829993
518,3,460,1,1,0,1,2013,8,28,0,5889.191340189958
506,2,879,1,1,0,0,2013,2,19,0,8267.094721277279
74,5,1102,1,1,0,0,2014,5,2,0,8912.871195503649
193,1,661,1,0,0,1,2014,9,8,0,4734.7858573566755
376,7,0,0,0,0,0,2015,7,5,1,-22.83431102340819
442,3,440,1,1,0,0,2013,1,23,0,4414.390714418306
245,3,964,1,0,0,0,2013,12,11,0,7811.535943123046
262,4,3092,1,1,0,1,2013,3,7,0,18643.222135135493
995,5,749,1,0,0,0,2013,3,15,0,7712.895043443664
605,2,357,1,0,0,0,2014,1,28,0,4682.026547627717
876,5,1119,1,0,0,0,2015,5,29,0,9651.465064535549
344,2,1010,1,0,0,0,2013,4,16,0,6956.182460082643
570,4,738,1,1,0,0,2013,12,5,0,5835.0435118109845
308,4,945,1,1,0,1,2014,8,7,0,9770.789164484017
936,6,913,1,0,0,0,2013,7,20,1,7099.546048942453
135,3,440,1,1,0,0,2014,5,21,0,5375.453921687021
253,3,810,1,1,0,0,2014,8,20,0,7400.894456917126
1070,6,1037,1,0,0,0,2013,6,1,1,8177.057398019455
719,7,0,0,0,0,0,2013,10,6,1,718.5904173701465
834,1,631,1,0,0,0,2013,2,25,0,5510.611513929885
202,2,527,1,1,0,0,2015,5,5,0,6723.539019283692
480,6,372,1,0,0,0,2014,5,10,1,2664.6382273851214
798,5,952,1,1,0,0,2015,3,20,0,8590.264327646348
997,6,421,1,0,0,0,2015,1,10,1,4889.8425309243785
233,6,1016,1,0,0,0,2014,12,13,1,9232.250666932137
455,2,439,1,1,0,0,2013,7,2,0,7115.8377451667675
19,4,823,1,1,0,1,2013,3,28,0,8341.813577152994
823,5,673,1,0,0,0,2014,10,31,0,6129.613956502042
474,6,770,1,0,0,0,2014,11,1,1,7643.9689294555255
458,4,601,1,1,0,0,2015,1,29,0,6965.719738487494
649,7,0,0,0,0,0,2015,2,15,1,-14.100821033173816
248,5,995,1,1,0,0,2015,3,20,0,8237.863857612329
260,4,811,1,1,0,0,2014,1,23,0,6285.502042366626
776,7,0,0,0,0,0,2015,1,18,1,-279.11821605270507
870,7,0,0,0,0,0,2014,7,20,1,-828.1862244755566
931,4,458,1,0,0,0,2013,12,12,0,3136.0187253488375
870,4,834,1,1,0,1,2015,2,5,0,7306.637349608865
922,7,0,0,0,0,0,2014,6,29,1,642.4348845332324
768,7,0,0,0,0,0,2013,9,8,1,938.2589201777637
242,6,455,1,0,0,1,2014,4,19,1,4747.625409906226
482,2,691,1,0,0,0,2015,6,9,0,6101.686801409588
639,4,0,0,0,a,0,2015,5,14,0,-452.6239645630658
53,7,0,0,0,0,0,2013,2,24,1,-343.8182282597363
911,3,960,1,1,0,0,2015,4,29,0,10610.628481028698
971,3,1017,1,1,0,0,2014,5,7,0,9022.707157117633
37,3,738,1,0,0,0,2013,7,10,0,6028.331516686168
853,3,533,1,0,0,1,2014,12,31,0,4863.692199309687
829,7,0,0,0,0,0,2014,5,25,1,-1181.8995270878613
785,5,442,1,0,0,0,2013,9,6,0,4532.595834867889
201,1,605,1,1,0,0,2014,12,15,0,7651.744672676235
584,5,517,1,0,0,0,2015,5,29,0,4912.904281214047
254,5,215,1,0,0,0,2013,9,20,0,1774.035575146449
517,5,577,1,0,0,0,2013,2,15,0,4478.644501825384
86,6,549,1,0,0,0,2014,5,31,1,4218.696277792465
703,3,326,1,0,0,0,2014,6,11,0,2410.9437665130545
767,5,688,1,1,0,1,2014,10,24,0,7325.917124323612
332,6,236,1,0,0,0,2014,4,12,1,1175.9040787199056
117,6,300,1,0,0,0,2014,1,4,1,1912.1799755742954
616,3,728,1,0,0,0,2015,6,24,0,7016.43634973748
1087,7,0,0,0,0,0,2014,9,28,1,448.8826842158496
468,3,534,1,1,0,0,2015,5,20,0,5470.9318714812725
653,5,555,1,0,0,1,2015,1,2,0,5705.636759632791
813,5,572,1,0,0,0,2013,10,18,0,4540.060937573016
74,4,808,1,0,0,0,2014,4,10,0,5350.850537353392
42,6,955,1,0,0,0,2014,8,16,1,8860.273202564249
1051,6,789,1,0,0,0,2015,6,6,1,5967.965281523149
373,2,250,1,0,0,0,2013,11,12,0,3055.894081828048
10,3,571,1,1,0,0,2013,12,4,0,5852.132470646349
487,3,625,1,1,0,0,2015,2,18,0,6982.816515086119
83,4,324,1,0,0,0,2014,1,30,0,2776.0045845448863
39,2,741,1,1,0,0,2013,11,19,0,6599.637038213075
847,1,1073,1,1,0,1,2014,7,14,0,9083.275227527125
335,3,2985,1,1,0,0,2013,6,5,0,17979.09289756189
440,7,0,0,0,0,0,2014,6,8,1,-414.4754090458691
853,5,1085,1,1,0,0,2015,5,22,0,10349.475168389974
212,6,342,1,0,0,0,2013,9,7,1,3361.9821430488896
657,6,576,1,0,0,0,2014,9,27,1,4603.151460719324
497,7,0,0,0,0,0,2013,6,16,1,-897.2716279179394
976,7,0,0,0,0,0,2014,6,22,1,205.7402739375293
642,7,0,0,0,0,0,2014,6,8,1,-852.417273059541
91,2,480,1,0,0,1,2013,12,24,0,4098.169079250203
836,2,684,1,0,0,0,2013,9,17,0,5243.641300567691
991,1,606,1,1,0,0,2013,6,3,0,7102.543419278419
240,5,494,1,1,0,0,2015,3,20,0,5594.693518711685
51,3,514,1,1,0,0,2014,1,8,0,6825.975839092099
568,4,316,1,0,0,1,2013,4,4,0,2977.347560471264
284,5,346,1,0,0,1,2013,8,23,0,3689.0317608036785
828,6,317,1,0,0,0,2014,3,22,1,2567.201794675034
832,5,619,1,1,0,0,2013,3,8,0,7116.569945945454
177,2,623,1,1,0,0,2014,7,15,0,5961.44829429723
787,7,0,0,0,0,0,2014,4,27,1,62.61211536819337
561,3,809,1,1,0,0,2013,5,29,0,8196.772870709689
349,7,0,0,0,0,0,2014,3,30,1,341.1272368281543
629,1,0,0,0,a,0,2013,5,20,0,894.7222237437427
871,2,377,1,0,0,0,2013,5,7,0,4329.137719890505
483,6,233,1,0,0,0,2013,11,16,1,1184.9317103784056
209,6,437,1,0,0,0,2015,1,3,1,4188.660038408872
764,4,440,1,0,0,0,2015,6,11,0,3464.102418672456
722,5,0,0,1,a,0,2014,10,3,0,-2389.558107629472
1032,6,512,1,0,0,0,2013,10,19,1,5128.616319062093
1088,5,539,1,1,0,0,2013,9,13,0,5900.791405806832
418,1,673,1,1,0,0,2014,9,15,0,7403.215758135877
808,3,657,1,1,0,0,2014,11,26,0,8074.792123956201
545,3,1172,1,1,0,0,2014,5,7,0,11924.846965267734
442,2,383,1,0,0,1,2013,12,31,0,3320.4317357095742
543,6,201,1,0,0,0,2014,12,20,1,2321.513764863725
1008,5,0,0,0,c,1,2014,12,26,0,-980.6179961115658
497,4,0,0,1,a,0,2014,6,19,0,-252.68785597389342
144,5,802,1,1,0,0,2015,2,6,0,8647.970665080213
66,4,432,1,0,0,0,2014,3,13,0,4293.661468082155
580,7,0,0,0,0,0,2015,5,3,1,-2940.8841920048535
985,7,0,0,0,0,0,2015,2,22,1,999.7404875605762
375,2,739,1,0,0,1,2015,7,21,0,8350.320078676596
102,2,842,1,0,0,0,2014,4,8,0,5184.5954630618435
494,3,1122,1,1,0,0,2015,2,18,0,8474.177070142585
265,5,0,0,0,a,0,2013,11,1,0,-479.858639374429
1008,1,844,1,1,0,0,2013,4,29,0,7423.7643861743345
474,3,677,1,0,0,0,2013,11,13,0,6288.334744129286
174,2,507,1,1,0,0,2015,4,14,0,6664.422788657428
251,1,2908,1,1,0,0,2014,3,3,0,23500.253308727464
340,6,589,1,0,0,0,2015,3,7,1,5341.339922262802
891,7,0,0,0,0,0,2015,2,1,1,-1531.7660889775098
565,1,1000,1,1,0,0,2014,11,24,0,9565.094982576498
40,1,588,1,1,0,1,2015,7,13,0,5804.865588750335
509,2,520,1,0,0,1,2014,4,22,0,5508.207274288872
537,5,805,1,0,0,0,2014,10,31,0,6806.636787729929
442,7,0,0,0,0,0,2014,1,5,1,-253.52487804000975
500,5,463,1,1,0,0,2015,1,16,0,6263.895799798243
1108,2,546,1,0,0,0,2014,1,14,0,4766.145216053343
704,4,1515,1,1,0,1,2015,4,2,0,14181.3411820896
998,6,456,1,0,0,0,2014,4,5,1,3533.75464022161
529,7,0,0,0,0,0,2013,12,29,1,658.6878599970996
229,5,810,1,1,0,0,2013,5,17,0,9248.320501142818
371,6,543,1,0,0,0,2013,6,15,1,6244.489341177921
739,1,1018,1,0,0,1,2013,12,30,0,11290.834933603404
189,7,0,0,0,0,0,2014,1,12,1,777.8548216670215
75,7,0,0,0,0,0,2013,4,14,1,-226.6341920048535
362,5,1448,1,1,0,0,2013,5,31,0,12167.707501833467
1092,5,1025,1,0,0,0,2015,6,12,0,10131.638870384819
279,5,835,1,0,0,0,2014,5,30,0,9256.934314242155
40,3,462,1,0,0,0,2015,1,21,0,2822.972185853989
538,5,553,1,1,0,0,2014,2,7,0,4323.588170455245
410,2,834,1,1,0,1,2014,7,15,0,7544.003148797479
704,5,1192,1,1,0,0,2014,11,14,0,11724.816262867247
21,6,512,1,0,0,0,2014,10,11,1,5275.212083222249
56,7,0,0,0,0,0,2015,5,3,1,2118.583505138701
770,4,839,1,1,0,0,2014,11,6,0,7902.310416563911
154,2,895,1,1,0,0,2014,12,2,0,10468.659315396017
341,2,555,1,0,0,0,2013,1,29,0,3320.118966454232
643,3,1130,1,1,0,0,2014,4,2,0,9442.56865329258
683,6,578,1,0,0,0,2015,1,31,1,6311.119294075907
784,5,903,1,1,0,1,2013,10,25,0,8926.535778937434
95,1,1273,1,1,0,0,2013,8,26,0,11977.435731175849
135,6,594,1,0,0,0,2014,4,26,1,6083.075560138475
913,6,1236,1,0,0,0,2015,5,9,1,9637.27123882941
923,1,833,1,1,0,1,2015,3,30,0,8191.526597732784
391,6,385,1,0,0,0,2014,2,22,1,2918.05322618338
194,5,390,1,0,0,0,2014,6,27,0,3852.541624356763
905,3,861,1,0,0,0,2014,3,26,0,5006.636032019656
1027,4,1801,1,1,0,0,2013,11,21,0,14835.807847014776
124,5,0,0,1,b,1,2015,4,3,0,-129.51732493942382
980,6,467,1,0,0,0,2013,11,23,1,5818.690930280364
362,5,969,1,0,0,0,2014,7,25,0,7488.353145671976
414,3,458,1,0,0,0,2014,9,10,0,5334.097971989043
36,5,1012,1,0,0,1,2013,4,5,0,8063.112453898122
499,6,773,1,0,0,0,2014,2,15,1,5478.6675781936065
